"GEOID","Region"
"12101032005","Tampa Bay"
"12101031601","Tampa Bay"
"12101031705","Tampa Bay"
"12101032901","Tampa Bay"
"12101032104","Tampa Bay"
"12101032001","Tampa Bay"
"12101030405","Tampa Bay"
"12101032103","Tampa Bay"
"12101031012","Tampa Bay"
"12101031013","Tampa Bay"
"12101031208","Tampa Bay"
"12101031605","Tampa Bay"
"12101031604","Tampa Bay"
"12101031701","Tampa Bay"
"12101032902","Tampa Bay"
"12101031507","Tampa Bay"
"12101032113","Tampa Bay"
"12101032006","Tampa Bay"
"12101030404","Tampa Bay"
"12101032802","Tampa Bay"
"12101032801","Tampa Bay"
"12101031102","Tampa Bay"
"12101030501","Tampa Bay"
"12101030502","Tampa Bay"
"12101032108","Tampa Bay"
"12101032109","Tampa Bay"
"12101031301","Tampa Bay"
"12101031602","Tampa Bay"
"12101031302","Tampa Bay"
"12101031704","Tampa Bay"
"12101031706","Tampa Bay"
"12101032200","Tampa Bay"
"12101032111","Tampa Bay"
"12101031707","Tampa Bay"
"12101032013","Tampa Bay"
"12101032014","Tampa Bay"
"12101033008","Tampa Bay"
"12101031207","Tampa Bay"
"12101033013","Tampa Bay"
"12101031508","Tampa Bay"
"12101031809","Tampa Bay"
"12101031506","Tampa Bay"
"12101031401","Tampa Bay"
"12101030602","Tampa Bay"
"12101032803","Tampa Bay"
"12101030302","Tampa Bay"
"12101031204","Tampa Bay"
"12101031101","Tampa Bay"
"12101033011","Tampa Bay"
"12101030412","Tampa Bay"
"12101033012","Tampa Bay"
"12101031206","Tampa Bay"
"12101032105","Tampa Bay"
"12101031603","Tampa Bay"
"12101031409","Tampa Bay"
"12101031505","Tampa Bay"
"12101032009","Tampa Bay"
"12101033101","Tampa Bay"
"12101032008","Tampa Bay"
"12101032011","Tampa Bay"
"12101032012","Tampa Bay"
"12101032700","Tampa Bay"
"12101030410","Tampa Bay"
"12101033009","Tampa Bay"
"12101031406","Tampa Bay"
"12101031407","Tampa Bay"
"12101031808","Tampa Bay"
"12101031806","Tampa Bay"
"12101031504","Tampa Bay"
"12101032107","Tampa Bay"
"12101030303","Tampa Bay"
"12101031902","Tampa Bay"
"12101030601","Tampa Bay"
"12101032112","Tampa Bay"
"12101030411","Tampa Bay"
"12101990000","Tampa Bay"
"12101030409","Tampa Bay"
"12101031708","Tampa Bay"
"12101031807","Tampa Bay"
"12101030905","Tampa Bay"
"12101031408","Tampa Bay"
"12101032500","Tampa Bay"
"12101032904","Tampa Bay"
"12101032007","Tampa Bay"
"12101031404","Tampa Bay"
"12101030204","Tampa Bay"
"12101030205","Tampa Bay"
"12101033102","Tampa Bay"
"12101031203","Tampa Bay"
"12101033006","Tampa Bay"
"12101033010","Tampa Bay"
"12101032300","Tampa Bay"
"12101030904","Tampa Bay"
"12101031805","Tampa Bay"
"12101031804","Tampa Bay"
"12101033014","Tampa Bay"
"12101032903","Tampa Bay"
"12101031901","Tampa Bay"
"12101031405","Tampa Bay"
"12101032010","Tampa Bay"
"12101031011","Tampa Bay"
"12101030408","Tampa Bay"
"12101031007","Tampa Bay"
"12101033007","Tampa Bay"
"12101031503","Tampa Bay"
"12101030903","Tampa Bay"
"12101030901","Tampa Bay"
"12101030301","Tampa Bay"
"12101031008","Tampa Bay"
"12101032401","Tampa Bay"
"12101030202","Tampa Bay"
"12101031003","Tampa Bay"
"12101030102","Tampa Bay"
"12101030407","Tampa Bay"
"12101031010","Tampa Bay"
"12101030700","Tampa Bay"
"12101031006","Tampa Bay"
"12101030800","Tampa Bay"
"12101031005","Tampa Bay"
"12101033005","Tampa Bay"
"12101031009","Tampa Bay"
"12101030406","Tampa Bay"
"12101030203","Tampa Bay"
"12101032602","Tampa Bay"
"12101032601","Tampa Bay"
"12101030101","Tampa Bay"
"12101032402","Tampa Bay"
"12103026002","Tampa Bay"
"12103026102","Tampa Bay"
"12103026101","Tampa Bay"
"12103026815","Tampa Bay"
"12103024801","Tampa Bay"
"12103024701","Tampa Bay"
"12103027207","Tampa Bay"
"12103027320","Tampa Bay"
"12103024301","Tampa Bay"
"12103027208","Tampa Bay"
"12103027202","Tampa Bay"
"12103024702","Tampa Bay"
"12103025108","Tampa Bay"
"12103024703","Tampa Bay"
"12103024002","Tampa Bay"
"12103024902","Tampa Bay"
"12103024005","Tampa Bay"
"12103027326","Tampa Bay"
"12103027206","Tampa Bay"
"12103022000","Tampa Bay"
"12103024510","Tampa Bay"
"12103024906","Tampa Bay"
"12103022302","Tampa Bay"
"12103024100","Tampa Bay"
"12103026601","Tampa Bay"
"12103027210","Tampa Bay"
"12103027309","Tampa Bay"
"12103024905","Tampa Bay"
"12103024511","Tampa Bay"
"12103024901","Tampa Bay"
"12103027205","Tampa Bay"
"12103026001","Tampa Bay"
"12103027321","Tampa Bay"
"12103027322","Tampa Bay"
"12103023900","Tampa Bay"
"12103024004","Tampa Bay"
"12103026701","Tampa Bay"
"12103026821","Tampa Bay"
"12103024602","Tampa Bay"
"12103027209","Tampa Bay"
"12103027204","Tampa Bay"
"12103024406","Tampa Bay"
"12103024512","Tampa Bay"
"12103027318","Tampa Bay"
"12103025305","Tampa Bay"
"12103025900","Tampa Bay"
"12103026909","Tampa Bay"
"12103022401","Tampa Bay"
"12103026300","Tampa Bay"
"12103024001","Tampa Bay"
"12103025007","Tampa Bay"
"12103024514","Tampa Bay"
"12103024601","Tampa Bay"
"12103024509","Tampa Bay"
"12103025107","Tampa Bay"
"12103027319","Tampa Bay"
"12103028004","Tampa Bay"
"12103027106","Tampa Bay"
"12103028700","Tampa Bay"
"12103021800","Tampa Bay"
"12103025307","Tampa Bay"
"12103025004","Tampa Bay"
"12103027308","Tampa Bay"
"12103026500","Tampa Bay"
"12103024200","Tampa Bay"
"12103024513","Tampa Bay"
"12103024403","Tampa Bay"
"12103026819","Tampa Bay"
"12103026818","Tampa Bay"
"12103025304","Tampa Bay"
"12103025303","Tampa Bay"
"12103024408","Tampa Bay"
"12103025306","Tampa Bay"
"12103026907","Tampa Bay"
"12103024410","Tampa Bay"
"12103026814","Tampa Bay"
"12103026812","Tampa Bay"
"12103027310","Tampa Bay"
"12103024302","Tampa Bay"
"12103027000","Tampa Bay"
"12103028002","Tampa Bay"
"12103027904","Tampa Bay"
"12103027101","Tampa Bay"
"12103020800","Tampa Bay"
"12103027105","Tampa Bay"
"12103021200","Tampa Bay"
"12103025209","Tampa Bay"
"12103022301","Tampa Bay"
"12103026200","Tampa Bay"
"12103026602","Tampa Bay"
"12103026813","Tampa Bay"
"12103026816","Tampa Bay"
"12103026820","Tampa Bay"
"12103024804","Tampa Bay"
"12103024805","Tampa Bay"
"12103024904","Tampa Bay"
"12103028500","Tampa Bay"
"12103028600","Tampa Bay"
"12103026703","Tampa Bay"
"12103025501","Tampa Bay"
"12103990000","Tampa Bay"
"12103990100","Tampa Bay"
"12103027323","Tampa Bay"
"12103022501","Tampa Bay"
"12103024508","Tampa Bay"
"12103024803","Tampa Bay"
"12103026817","Tampa Bay"
"12103025010","Tampa Bay"
"12103025011","Tampa Bay"
"12103026904","Tampa Bay"
"12103025416","Tampa Bay"
"12103025013","Tampa Bay"
"12103025204","Tampa Bay"
"12103025015","Tampa Bay"
"12103024409","Tampa Bay"
"12103026911","Tampa Bay"
"12103023800","Tampa Bay"
"12103022700","Tampa Bay"
"12103027324","Tampa Bay"
"12103026913","Tampa Bay"
"12103026912","Tampa Bay"
"12103027901","Tampa Bay"
"12103028003","Tampa Bay"
"12103025106","Tampa Bay"
"12103025800","Tampa Bay"
"12103025417","Tampa Bay"
"12103026804","Tampa Bay"
"12103021900","Tampa Bay"
"12103022200","Tampa Bay"
"12103022502","Tampa Bay"
"12103026809","Tampa Bay"
"12103024507","Tampa Bay"
"12103026702","Tampa Bay"
"12103027315","Tampa Bay"
"12103027316","Tampa Bay"
"12103027317","Tampa Bay"
"12103028402","Tampa Bay"
"12103025203","Tampa Bay"
"12103020700","Tampa Bay"
"12103027401","Tampa Bay"
"12103023200","Tampa Bay"
"12103023300","Tampa Bay"
"12103023700","Tampa Bay"
"12103028103","Tampa Bay"
"12103022503","Tampa Bay"
"12103024412","Tampa Bay"
"12103025009","Tampa Bay"
"12103027325","Tampa Bay"
"12103027327","Tampa Bay"
"12103025012","Tampa Bay"
"12103025401","Tampa Bay"
"12103025123","Tampa Bay"
"12103025122","Tampa Bay"
"12103027402","Tampa Bay"
"12103026908","Tampa Bay"
"12103026910","Tampa Bay"
"12103026811","Tampa Bay"
"12103024505","Tampa Bay"
"12103026400","Tampa Bay"
"12103024413","Tampa Bay"
"12103025018","Tampa Bay"
"12103025604","Tampa Bay"
"12103027903","Tampa Bay"
"12103025700","Tampa Bay"
"12103020101","Tampa Bay"
"12103025414","Tampa Bay"
"12103025205","Tampa Bay"
"12103025207","Tampa Bay"
"12103022100","Tampa Bay"
"12103022402","Tampa Bay"
"12103025109","Tampa Bay"
"12103025017","Tampa Bay"
"12103022601","Tampa Bay"
"12103027314","Tampa Bay"
"12103022802","Tampa Bay"
"12103028300","Tampa Bay"
"12103025119","Tampa Bay"
"12103025115","Tampa Bay"
"12103028401","Tampa Bay"
"12103025415","Tampa Bay"
"12103020208","Tampa Bay"
"12103025208","Tampa Bay"
"12103023500","Tampa Bay"
"12103023600","Tampa Bay"
"12103025308","Tampa Bay"
"12103027801","Tampa Bay"
"12103024411","Tampa Bay"
"12103025603","Tampa Bay"
"12103025602","Tampa Bay"
"12103025019","Tampa Bay"
"12103020600","Tampa Bay"
"12103025505","Tampa Bay"
"12103025121","Tampa Bay"
"12103022901","Tampa Bay"
"12103027403","Tampa Bay"
"12103025016","Tampa Bay"
"12103021600","Tampa Bay"
"12103025014","Tampa Bay"
"12103025112","Tampa Bay"
"12103025110","Tampa Bay"
"12103022801","Tampa Bay"
"12103022602","Tampa Bay"
"12103028200","Tampa Bay"
"12103025114","Tampa Bay"
"12103020209","Tampa Bay"
"12103025411","Tampa Bay"
"12103025412","Tampa Bay"
"12103022902","Tampa Bay"
"12103028102","Tampa Bay"
"12103023100","Tampa Bay"
"12103020108","Tampa Bay"
"12103027502","Tampa Bay"
"12103027703","Tampa Bay"
"12103027802","Tampa Bay"
"12103027701","Tampa Bay"
"12103027605","Tampa Bay"
"12103020500","Tampa Bay"
"12103023000","Tampa Bay"
"12103025116","Tampa Bay"
"12103025120","Tampa Bay"
"12103020207","Tampa Bay"
"12103027501","Tampa Bay"
"12103020201","Tampa Bay"
"12103020106","Tampa Bay"
"12103023400","Tampa Bay"
"12103027604","Tampa Bay"
"12103027603","Tampa Bay"
"12103025111","Tampa Bay"
"12103028104","Tampa Bay"
"12103025413","Tampa Bay"
"12103020202","Tampa Bay"
"12103020301","Tampa Bay"
"12103020105","Tampa Bay"
"12103020107","Tampa Bay"
"12103020302","Tampa Bay"
"12103021500","Tampa Bay"
"12103027704","Tampa Bay"
"12103025506","Tampa Bay"
"12103027606","Tampa Bay"
"12103025503","Tampa Bay"
"12103020206","Tampa Bay"
"12103025113","Tampa Bay"
"12103025408","Tampa Bay"
"12103025405","Tampa Bay"
"12103020400","Tampa Bay"
"12103025407","Tampa Bay"
"12117020703","Orlando"
"12117021319","Orlando"
"12117020704","Orlando"
"12117021318","Orlando"
"12117021802","Orlando"
"12117021315","Orlando"
"12117020600","Orlando"
"12117020701","Orlando"
"12117021317","Orlando"
"12117021609","Orlando"
"12117021401","Orlando"
"12117022001","Orlando"
"12117020705","Orlando"
"12117021806","Orlando"
"12117021403","Orlando"
"12117022209","Orlando"
"12117021612","Orlando"
"12117021316","Orlando"
"12117020806","Orlando"
"12117022004","Orlando"
"12117021307","Orlando"
"12117022104","Orlando"
"12117021608","Orlando"
"12117020402","Orlando"
"12117022105","Orlando"
"12117022101","Orlando"
"12117021803","Orlando"
"12117021708","Orlando"
"12117021321","Orlando"
"12117020805","Orlando"
"12117021611","Orlando"
"12117021314","Orlando"
"12117021204","Orlando"
"12117021320","Orlando"
"12117021203","Orlando"
"12117021606","Orlando"
"12117021805","Orlando"
"12117021704","Orlando"
"12117020811","Orlando"
"12117020808","Orlando"
"12117021707","Orlando"
"12117021901","Orlando"
"12117020901","Orlando"
"12117020803","Orlando"
"12117021902","Orlando"
"12117021100","Orlando"
"12117021313","Orlando"
"12117022002","Orlando"
"12117022005","Orlando"
"12117020500","Orlando"
"12117021614","Orlando"
"12117020810","Orlando"
"12117022206","Orlando"
"12117021705","Orlando"
"12117021706","Orlando"
"12117021502","Orlando"
"12117022201","Orlando"
"12117021505","Orlando"
"12117020902","Orlando"
"12117021000","Orlando"
"12117020807","Orlando"
"12117021615","Orlando"
"12117021616","Orlando"
"12117020401","Orlando"
"12117020302","Orlando"
"12117021404","Orlando"
"12117020301","Orlando"
"12117021503","Orlando"
"12117020812","Orlando"
"12117021311","Orlando"
"12117020202","Orlando"
"12117022208","Orlando"
"12117020903","Orlando"
"12117021604","Orlando"
"12117021312","Orlando"
"12117022106","Orlando"
"12117022207","Orlando"
"12117021506","Orlando"
"12117022205","Orlando"
"12117021201","Orlando"
"12117020102","Orlando"
"12117020201","Orlando"
"12117021504","Orlando"
"12117021613","Orlando"
"12117021306","Orlando"
"12117020101","Orlando"
"12119910900","Orlando"
"12119980000","Orlando"
"12119911701","Orlando"
"12119910300","Orlando"
"12119910602","Orlando"
"12119911500","Orlando"
"12119911400","Orlando"
"12119911301","Orlando"
"12119911302","Orlando"
"12119911000","Orlando"
"12119910100","Orlando"
"12119910402","Orlando"
"12119910601","Orlando"
"12119910401","Orlando"
"12119911702","Orlando"
"12119910700","Orlando"
"12119911200","Orlando"
"12119910500","Orlando"
"12119910800","Orlando"
"12127083206","Orlando"
"12127080400","Orlando"
"12127080600","Orlando"
"12127083203","Orlando"
"12127080500","Orlando"
"12127083209","Orlando"
"12127083205","Orlando"
"12127091026","Orlando"
"12127081101","Orlando"
"12127082510","Orlando"
"12127080902","Orlando"
"12127081300","Orlando"
"12127083006","Orlando"
"12127083003","Orlando"
"12127082605","Orlando"
"12127080700","Orlando"
"12127090303","Orlando"
"12127091005","Orlando"
"12127083208","Orlando"
"12127080806","Orlando"
"12127090305","Orlando"
"12127082511","Orlando"
"12127082509","Orlando"
"12127083009","Orlando"
"12127083007","Orlando"
"12127082604","Orlando"
"12127083005","Orlando"
"12127091001","Orlando"
"12127090904","Orlando"
"12127090500","Orlando"
"12127091023","Orlando"
"12127081000","Orlando"
"12127091028","Orlando"
"12127080807","Orlando"
"12127081102","Orlando"
"12127083207","Orlando"
"12127082415","Orlando"
"12127082414","Orlando"
"12127090306","Orlando"
"12127090400","Orlando"
"12127090307","Orlando"
"12127091015","Orlando"
"12127090204","Orlando"
"12127090203","Orlando"
"12127090304","Orlando"
"12127082607","Orlando"
"12127091029","Orlando"
"12127082413","Orlando"
"12127082506","Orlando"
"12127082508","Orlando"
"12127082801","Orlando"
"12127082904","Orlando"
"12127082410","Orlando"
"12127083008","Orlando"
"12127081600","Orlando"
"12127090903","Orlando"
"12127090202","Orlando"
"12127091021","Orlando"
"12127091024","Orlando"
"12127091027","Orlando"
"12127082703","Orlando"
"12127080901","Orlando"
"12127082507","Orlando"
"12127082405","Orlando"
"12127082704","Orlando"
"12127090806","Orlando"
"12127081700","Orlando"
"12127080100","Orlando"
"12127090701","Orlando"
"12127090902","Orlando"
"12127091022","Orlando"
"12127082606","Orlando"
"12127081500","Orlando"
"12127080803","Orlando"
"12127092500","Orlando"
"12127081200","Orlando"
"12127090804","Orlando"
"12127082903","Orlando"
"12127090101","Orlando"
"12127082406","Orlando"
"12127091020","Orlando"
"12127081900","Orlando"
"12127090102","Orlando"
"12127091018","Orlando"
"12127082411","Orlando"
"12127082503","Orlando"
"12127091025","Orlando"
"12127082701","Orlando"
"12127080201","Orlando"
"12127082301","Orlando"
"12127082412","Orlando"
"12127080202","Orlando"
"12127080300","Orlando"
"12127091019","Orlando"
"12127090600","Orlando"
"12127082000","Orlando"
"12127082100","Orlando"
"12127080805","Orlando"
"12127080804","Orlando"
"12127082201","Orlando"
"12127091013","Orlando"
"12127081800","Orlando"
"12127090702","Orlando"
"12127091017","Orlando"
"12127090803","Orlando"
"12127082902","Orlando"
"12127091016","Orlando"
"12127082401","Orlando"
"12127082404","Orlando"
"12127082802","Orlando"
"12127082202","Orlando"
"12127082705","Orlando"
"12127090805","Orlando"
"12127990000","Orlando"
"13057090300","Atlanta"
"13057091006","Atlanta"
"13057090701","Atlanta"
"13057090601","Atlanta"
"13057090400","Atlanta"
"13057090901","Atlanta"
"13057091101","Atlanta"
"13057090501","Atlanta"
"13057090802","Atlanta"
"13057090200","Atlanta"
"13057091005","Atlanta"
"13057090804","Atlanta"
"13057090702","Atlanta"
"13057091008","Atlanta"
"13057090905","Atlanta"
"13057090502","Atlanta"
"13057091102","Atlanta"
"13057091103","Atlanta"
"13057090100","Atlanta"
"13057091007","Atlanta"
"13057091003","Atlanta"
"13057091001","Atlanta"
"13057090904","Atlanta"
"13057090902","Atlanta"
"13057090602","Atlanta"
"13057090803","Atlanta"
"13063040514","Atlanta"
"13063040513","Atlanta"
"13063040616","Atlanta"
"13063040612","Atlanta"
"13063040515","Atlanta"
"13063040512","Atlanta"
"13063980000","Atlanta"
"13063040621","Atlanta"
"13063040203","Atlanta"
"13063040516","Atlanta"
"13063040614","Atlanta"
"13063040524","Atlanta"
"13063040525","Atlanta"
"13063040608","Atlanta"
"13063040409","Atlanta"
"13063040417","Atlanta"
"13063040620","Atlanta"
"13063040606","Atlanta"
"13063040302","Atlanta"
"13063040611","Atlanta"
"13063040413","Atlanta"
"13063040412","Atlanta"
"13063040617","Atlanta"
"13063040407","Atlanta"
"13063040518","Atlanta"
"13063040523","Atlanta"
"13063040526","Atlanta"
"13063040509","Atlanta"
"13063040622","Atlanta"
"13063040204","Atlanta"
"13063040411","Atlanta"
"13063040308","Atlanta"
"13063040408","Atlanta"
"13063040416","Atlanta"
"13063040414","Atlanta"
"13063040613","Atlanta"
"13063040619","Atlanta"
"13063040510","Atlanta"
"13063040521","Atlanta"
"13063040410","Atlanta"
"13063040615","Atlanta"
"13063040522","Atlanta"
"13063040306","Atlanta"
"13063040303","Atlanta"
"13063040519","Atlanta"
"13063040609","Atlanta"
"13063040415","Atlanta"
"13063040520","Atlanta"
"13063040307","Atlanta"
"13063040202","Atlanta"
"13067030226","Atlanta"
"13067031509","Atlanta"
"13067030223","Atlanta"
"13067030227","Atlanta"
"13067030228","Atlanta"
"13067030219","Atlanta"
"13067030407","Atlanta"
"13067031118","Atlanta"
"13067031507","Atlanta"
"13067030222","Atlanta"
"13067030408","Atlanta"
"13067031205","Atlanta"
"13067030224","Atlanta"
"13067030220","Atlanta"
"13067030218","Atlanta"
"13067030322","Atlanta"
"13067030107","Atlanta"
"13067030324","Atlanta"
"13067031115","Atlanta"
"13067031113","Atlanta"
"13067030343","Atlanta"
"13067030101","Atlanta"
"13067030106","Atlanta"
"13067031506","Atlanta"
"13067030313","Atlanta"
"13067031117","Atlanta"
"13067030215","Atlanta"
"13067031114","Atlanta"
"13067030405","Atlanta"
"13067031001","Atlanta"
"13067030320","Atlanta"
"13067030232","Atlanta"
"13067030311","Atlanta"
"13067031313","Atlanta"
"13067031111","Atlanta"
"13067030339","Atlanta"
"13067031505","Atlanta"
"13067030104","Atlanta"
"13067030209","Atlanta"
"13067030337","Atlanta"
"13067030333","Atlanta"
"13067031405","Atlanta"
"13067030345","Atlanta"
"13067030312","Atlanta"
"13067031307","Atlanta"
"13067031116","Atlanta"
"13067030310","Atlanta"
"13067031503","Atlanta"
"13067030318","Atlanta"
"13067030341","Atlanta"
"13067030336","Atlanta"
